state_name,county,entries
['HI'],['Residents Diagnosed Outside of HI'],"[['4/17', 6], ['4/18', 6], ['4/19', 6], ['4/20', 6], ['4/21', 6], ['4/22', 6], ['4/23', 6], ['4/24', 6], ['4/25', 7], ['4/26', 7], ['4/27', 7], ['4/28', 7], ['4/29', 8], ['4/30', 9], ['5/1', 9], ['5/2', 9], ['5/3', 9], ['5/4', 9], ['5/5', 10], ['5/6', 10], ['5/7', 10], ['5/8', 10], ['5/9', 10], ['5/10', 10], ['5/11', 10], ['5/12', 10], ['5/13', 10], ['5/14', 10], ['5/15', 10], ['5/16', 10], ['5/17', 10], ['5/18', 10], ['5/19', 10], ['5/20', 10], ['5/21', 10], ['5/22', 10], ['5/23', 10], ['5/24', 10], ['5/25', 10], ['5/26', 10], ['5/27', 10], ['5/28', 10], ['5/29', 10], ['5/30', 10], ['5/31', 10], ['6/1', 10], ['6/2', 10], ['6/3', 10], ['6/4', 11], ['6/5', 11], ['6/6', 12], ['6/7', 12], ['6/8', 12], ['6/9', 12], ['6/10', 12], ['6/11', 12], ['6/12', 12], ['6/13', 12], ['6/14', 12], ['6/15', 12], ['6/16', 12]]"
['NC'],['Ashe'],"[['4/17', 4], ['4/18', 4], ['4/19', 4], ['4/20', 4], ['4/21', 4], ['4/22', 4], ['4/23', 4], ['4/24', 4], ['4/25', 4], ['4/26', 4], ['4/27', 4], ['4/28', 4], ['4/29', 5], ['4/30', 5], ['5/1', 5], ['5/2', 5], ['5/3', 5], ['5/4', 5], ['5/5', 5], ['5/6', 5], ['5/7', 6], ['5/8', 7], ['5/9', 8], ['5/10', 13], ['5/11', 13], ['5/12', 14], ['5/13', 16], ['5/14', 17], ['5/15', 17], ['5/16', 26], ['5/17', 27], ['5/18', 28], ['5/19', 28], ['5/20', 28], ['5/21', 28], ['5/22', 32], ['5/23', 33], ['5/24', 35], ['5/25', 35], ['5/26', 35], ['5/27', 35], ['5/28', 35], ['5/29', 36], ['5/30', 36], ['5/31', 37], ['6/1', 37], ['6/2', 37], ['6/3', 37], ['6/4', 39], ['6/5', 39], ['6/6', 40], ['6/7', 40], ['6/8', 40], ['6/9', 40], ['6/10', 42], ['6/11', 42], ['6/12', 43], ['6/13', 43], ['6/14', 43], ['6/15', 43], ['6/16', 43]]"
['WI'],['Barron'],"[['4/17', 6], ['4/18', 6], ['4/19', 6], ['4/20', 6], ['4/21', 6], ['4/22', 6], ['4/23', 6], ['4/24', 6], ['4/25', 6], ['4/26', 6], ['4/27', 6], ['4/28', 6], ['4/29', 6], ['4/30', 6], ['5/1', 6], ['5/2', 7], ['5/3', 7], ['5/4', 7], ['5/5', 7], ['5/6', 7], ['5/7', 7], ['5/8', 10], ['5/9', 10], ['5/10', 11], ['5/11', 11], ['5/12', 11], ['5/13', 11], ['5/14', 11], ['5/15', 11], ['5/16', 11], ['5/17', 11], ['5/18', 11], ['5/19', 11], ['5/20', 11], ['5/21', 11], ['5/22', 11], ['5/23', 12], ['5/24', 12], ['5/25', 12], ['5/26', 12], ['5/27', 14], ['5/28', 14], ['5/29', 15], ['5/30', 17], ['5/31', 17], ['6/1', 20], ['6/2', 20], ['6/3', 20], ['6/4', 20], ['6/5', 20], ['6/6', 20], ['6/7', 20], ['6/8', 20], ['6/9', 20], ['6/10', 21], ['6/11', 21], ['6/12', 24], ['6/13', 24], ['6/14', 25], ['6/15', 25], ['6/16', 26]]"
['WI'],['Pepin'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['NC'],['Warren'],"[['4/17', 3], ['4/18', 3], ['4/19', 3], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 4], ['4/26', 4], ['4/27', 4], ['4/28', 6], ['4/29', 9], ['4/30', 10], ['5/1', 15], ['5/2', 15], ['5/3', 16], ['5/4', 17], ['5/5', 17], ['5/6', 18], ['5/7', 19], ['5/8', 22], ['5/9', 23], ['5/10', 23], ['5/11', 23], ['5/12', 23], ['5/13', 23], ['5/14', 25], ['5/15', 26], ['5/16', 28], ['5/17', 29], ['5/18', 29], ['5/19', 29], ['5/20', 36], ['5/21', 36], ['5/22', 48], ['5/23', 54], ['5/24', 54], ['5/25', 54], ['5/26', 54], ['5/27', 54], ['5/28', 57], ['5/29', 58], ['5/30', 62], ['5/31', 63], ['6/1', 63], ['6/2', 64], ['6/3', 70], ['6/4', 72], ['6/5', 82], ['6/6', 89], ['6/7', 89], ['6/8', 93], ['6/9', 93], ['6/10', 113], ['6/11', 118], ['6/12', 125], ['6/13', 129], ['6/14', 133], ['6/15', 133], ['6/16', 136]]"
['WI'],['Rusk'],"[['4/17', 3], ['4/18', 4], ['4/19', 4], ['4/20', 4], ['4/21', 4], ['4/22', 4], ['4/23', 4], ['4/24', 4], ['4/25', 4], ['4/26', 4], ['4/27', 4], ['4/28', 4], ['4/29', 4], ['4/30', 4], ['5/1', 4], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 4], ['5/6', 4], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 4], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 4], ['5/23', 4], ['5/24', 4], ['5/25', 4], ['5/26', 4], ['5/27', 5], ['5/28', 5], ['5/29', 5], ['5/30', 5], ['5/31', 5], ['6/1', 5], ['6/2', 5], ['6/3', 5], ['6/4', 5], ['6/5', 5], ['6/6', 5], ['6/7', 5], ['6/8', 5], ['6/9', 5], ['6/10', 5], ['6/11', 7], ['6/12', 9], ['6/13', 9], ['6/14', 10], ['6/15', 10], ['6/16', 10]]"
['WA'],['Wahkiakum'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 3], ['5/9', 3], ['5/10', 3], ['5/11', 4], ['5/12', 4], ['5/13', 4], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 4], ['5/23', 4], ['5/24', 4], ['5/25', 4], ['5/26', 4], ['5/27', 4], ['5/28', 4], ['5/29', 4], ['5/30', 4], ['5/31', 4], ['6/1', 4], ['6/2', 4], ['6/3', 4], ['6/4', 4], ['6/5', 4], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['MO'],['Nodaway'],"[['4/17', 3], ['4/18', 3], ['4/19', 3], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 3], ['4/29', 3], ['4/30', 3], ['5/1', 3], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 4], ['5/6', 5], ['5/7', 5], ['5/8', 5], ['5/9', 5], ['5/10', 5], ['5/11', 5], ['5/12', 5], ['5/13', 5], ['5/14', 5], ['5/15', 5], ['5/16', 5], ['5/17', 5], ['5/18', 5], ['5/19', 6], ['5/20', 8], ['5/21', 8], ['5/22', 8], ['5/23', 8], ['5/24', 12], ['5/25', 12], ['5/26', 12], ['5/27', 12], ['5/28', 12], ['5/29', 12], ['5/30', 13], ['5/31', 13], ['6/1', 14], ['6/2', 14], ['6/3', 14], ['6/4', 14], ['6/5', 14], ['6/6', 14], ['6/7', 14], ['6/8', 14], ['6/9', 14], ['6/10', 14], ['6/11', 15], ['6/12', 15], ['6/13', 15], ['6/14', 15], ['6/15', 15], ['6/16', 15]]"
['MI'],['Luce'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 3], ['5/23', 3], ['5/24', 3], ['5/25', 3], ['5/26', 3], ['5/27', 3], ['5/28', 3], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 3], ['6/12', 3], ['6/13', 3], ['6/14', 3], ['6/15', 3], ['6/16', 3]]"
['IA'],['Mills'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 3], ['5/3', 3], ['5/4', 3], ['5/5', 3], ['5/6', 5], ['5/7', 5], ['5/8', 7], ['5/9', 8], ['5/10', 8], ['5/11', 8], ['5/12', 9], ['5/13', 9], ['5/14', 9], ['5/15', 9], ['5/16', 10], ['5/17', 10], ['5/18', 12], ['5/19', 12], ['5/20', 13], ['5/21', 13], ['5/22', 14], ['5/23', 14], ['5/24', 14], ['5/25', 16], ['5/26', 16], ['5/27', 16], ['5/28', 16], ['5/29', 16], ['5/30', 19], ['5/31', 19], ['6/1', 19], ['6/2', 19], ['6/3', 20], ['6/4', 20], ['6/5', 20], ['6/6', 20], ['6/7', 21], ['6/8', 21], ['6/9', 21], ['6/10', 21], ['6/11', 22], ['6/12', 22], ['6/13', 23], ['6/14', 24], ['6/15', 24], ['6/16', 24]]"
['MI'],['Presque Isle'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 6], ['4/22', 6], ['4/23', 8], ['4/24', 9], ['4/25', 10], ['4/26', 10], ['4/27', 11], ['4/28', 11], ['4/29', 11], ['4/30', 11], ['5/1', 11], ['5/2', 11], ['5/3', 11], ['5/4', 11], ['5/5', 11], ['5/6', 11], ['5/7', 11], ['5/8', 11], ['5/9', 11], ['5/10', 11], ['5/11', 11], ['5/12', 11], ['5/13', 11], ['5/14', 11], ['5/15', 11], ['5/16', 11], ['5/17', 11], ['5/18', 11], ['5/19', 11], ['5/20', 11], ['5/21', 11], ['5/22', 11], ['5/23', 11], ['5/24', 11], ['5/25', 11], ['5/26', 11], ['5/27', 11], ['5/28', 11], ['5/29', 11], ['5/30', 11], ['5/31', 11], ['6/1', 11], ['6/2', 11], ['6/3', 11], ['6/4', 11], ['6/5', 11], ['6/6', 11], ['6/7', 11], ['6/8', 11], ['6/9', 11], ['6/10', 11], ['6/11', 12], ['6/12', 12], ['6/13', 12], ['6/14', 12], ['6/15', 12], ['6/16', 12]]"
['IL'],['De Witt'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 2], ['4/29', 3], ['4/30', 3], ['5/1', 3], ['5/2', 3], ['5/3', 3], ['5/4', 3], ['5/5', 3], ['5/6', 3], ['5/7', 3], ['5/8', 3], ['5/9', 3], ['5/10', 3], ['5/11', 3], ['5/12', 3], ['5/13', 3], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 4], ['5/23', 4], ['5/24', 4], ['5/25', 4], ['5/26', 4], ['5/27', 4], ['5/28', 4], ['5/29', 4], ['5/30', 4], ['5/31', 4], ['6/1', 4], ['6/2', 4], ['6/3', 4], ['6/4', 4], ['6/5', 4], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['IL'],['Effingham'],"[['4/17', 3], ['4/18', 4], ['4/19', 4], ['4/20', 4], ['4/21', 5], ['4/22', 5], ['4/23', 5], ['4/24', 5], ['4/25', 5], ['4/26', 5], ['4/27', 5], ['4/28', 5], ['4/29', 5], ['4/30', 5], ['5/1', 5], ['5/2', 5], ['5/3', 5], ['5/4', 5], ['5/5', 5], ['5/6', 5], ['5/7', 5], ['5/8', 5], ['5/9', 6], ['5/10', 6], ['5/11', 6], ['5/12', 6], ['5/13', 6], ['5/14', 6], ['5/15', 6], ['5/16', 6], ['5/17', 6], ['5/18', 6], ['5/19', 6], ['5/20', 6], ['5/21', 6], ['5/22', 6], ['5/23', 6], ['5/24', 6], ['5/25', 6], ['5/26', 6], ['5/27', 6], ['5/28', 6], ['5/29', 7], ['5/30', 7], ['5/31', 7], ['6/1', 7], ['6/2', 7], ['6/3', 7], ['6/4', 7], ['6/5', 8], ['6/6', 8], ['6/7', 8], ['6/8', 8], ['6/9', 8], ['6/10', 8], ['6/11', 8], ['6/12', 8], ['6/13', 8], ['6/14', 8], ['6/15', 8], ['6/16', 9]]"
['IL'],['Jersey'],"[['4/17', 8], ['4/18', 8], ['4/19', 8], ['4/20', 8], ['4/21', 10], ['4/22', 10], ['4/23', 11], ['4/24', 12], ['4/25', 12], ['4/26', 12], ['4/27', 12], ['4/28', 12], ['4/29', 12], ['4/30', 12], ['5/1', 12], ['5/2', 13], ['5/3', 13], ['5/4', 14], ['5/5', 14], ['5/6', 15], ['5/7', 16], ['5/8', 16], ['5/9', 16], ['5/10', 17], ['5/11', 17], ['5/12', 17], ['5/13', 17], ['5/14', 18], ['5/15', 18], ['5/16', 18], ['5/17', 18], ['5/18', 19], ['5/19', 19], ['5/20', 20], ['5/21', 20], ['5/22', 20], ['5/23', 20], ['5/24', 20], ['5/25', 20], ['5/26', 20], ['5/27', 20], ['5/28', 20], ['5/29', 20], ['5/30', 20], ['5/31', 24], ['6/1', 24], ['6/2', 24], ['6/3', 24], ['6/4', 24], ['6/5', 24], ['6/6', 24], ['6/7', 25], ['6/8', 25], ['6/9', 26], ['6/10', 27], ['6/11', 28], ['6/12', 28], ['6/13', 28], ['6/14', 28], ['6/15', 28], ['6/16', 29]]"
['WV'],['Mineral'],"[['4/17', 8], ['4/18', 8], ['4/19', 8], ['4/20', 8], ['4/21', 10], ['4/22', 11], ['4/23', 11], ['4/24', 12], ['4/25', 12], ['4/26', 14], ['4/27', 14], ['4/28', 15], ['4/29', 15], ['4/30', 17], ['5/1', 18], ['5/2', 18], ['5/3', 18], ['5/4', 18], ['5/5', 18], ['5/6', 18], ['5/7', 20], ['5/8', 20], ['5/9', 20], ['5/10', 22], ['5/11', 22], ['5/12', 23], ['5/13', 25], ['5/14', 25], ['5/15', 26], ['5/16', 27], ['5/17', 28], ['5/18', 29], ['5/19', 29], ['5/20', 34], ['5/21', 34], ['5/22', 36], ['5/23', 36], ['5/24', 38], ['5/25', 38], ['5/26', 40], ['5/27', 41], ['5/28', 44], ['5/29', 44], ['5/30', 44], ['5/31', 46], ['6/1', 47], ['6/2', 47], ['6/3', 47], ['6/4', 48], ['6/5', 50], ['6/6', 50], ['6/7', 50], ['6/8', 50], ['6/9', 51], ['6/10', 51], ['6/11', 51], ['6/12', 51], ['6/13', 51], ['6/14', 51], ['6/15', 51], ['6/16', 51]]"
['AL'],['Henry'],"[['4/17', 16], ['4/18', 17], ['4/19', 17], ['4/20', 18], ['4/21', 20], ['4/22', 20], ['4/23', 22], ['4/24', 22], ['4/25', 22], ['4/26', 22], ['4/27', 22], ['4/28', 22], ['4/29', 23], ['4/30', 24], ['5/1', 24], ['5/2', 26], ['5/3', 27], ['5/4', 27], ['5/5', 27], ['5/6', 27], ['5/7', 27], ['5/8', 27], ['5/9', 28], ['5/10', 28], ['5/11', 30], ['5/12', 32], ['5/13', 33], ['5/14', 35], ['5/15', 37], ['5/16', 39], ['5/17', 39], ['5/18', 40], ['5/19', 44], ['5/20', 48], ['5/21', 48], ['5/22', 50], ['5/23', 52], ['5/24', 56], ['5/25', 64], ['5/26', 69], ['5/27', 70], ['5/28', 71], ['5/29', 73], ['5/30', 74], ['5/31', 80], ['6/1', 80], ['6/2', 81], ['6/3', 81], ['6/4', 82], ['6/5', 84], ['6/6', 85], ['6/7', 88], ['6/8', 89], ['6/9', 89], ['6/10', 93], ['6/11', 94], ['6/12', 97], ['6/13', 99], ['6/14', 107], ['6/15', 108], ['6/16', 109]]"
['AK'],['Petersburg'],"[['4/17', 2], ['4/18', 2], ['4/19', 3], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 4], ['4/29', 4], ['4/30', 4], ['5/1', 4], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 4], ['5/6', 4], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 4], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 4], ['5/23', 4], ['5/24', 4], ['5/25', 4], ['5/26', 4], ['5/27', 4], ['5/28', 4], ['5/29', 4], ['5/30', 4], ['5/31', 4], ['6/1', 4], ['6/2', 4], ['6/3', 4], ['6/4', 4], ['6/5', 4], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['AK'],['Yukon-Koyukuk'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['AK'],['Southeast Fairbanks'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 3], ['5/16', 3], ['5/17', 3], ['5/18', 3], ['5/19', 3], ['5/20', 3], ['5/21', 3], ['5/22', 3], ['5/23', 3], ['5/24', 3], ['5/25', 3], ['5/26', 3], ['5/27', 3], ['5/28', 3], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 3], ['6/12', 3], ['6/13', 3], ['6/14', 3], ['6/15', 3], ['6/16', 3]]"
['OR'],['Crook'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 4], ['5/24', 5], ['5/25', 5], ['5/26', 6], ['5/27', 6], ['5/28', 6], ['5/29', 6], ['5/30', 6], ['5/31', 6], ['6/1', 6], ['6/2', 6], ['6/3', 6], ['6/4', 6], ['6/5', 6], ['6/6', 6], ['6/7', 6], ['6/8', 6], ['6/9', 6], ['6/10', 6], ['6/11', 8], ['6/12', 8], ['6/13', 8], ['6/14', 8], ['6/15', 8], ['6/16', 9]]"
['NC'],['Pender'],"[['4/17', 5], ['4/18', 6], ['4/19', 7], ['4/20', 8], ['4/21', 9], ['4/22', 11], ['4/23', 11], ['4/24', 11], ['4/25', 11], ['4/26', 11], ['4/27', 11], ['4/28', 11], ['4/29', 11], ['4/30', 13], ['5/1', 13], ['5/2', 16], ['5/3', 16], ['5/4', 17], ['5/5', 17], ['5/6', 19], ['5/7', 20], ['5/8', 23], ['5/9', 36], ['5/10', 39], ['5/11', 39], ['5/12', 39], ['5/13', 42], ['5/14', 43], ['5/15', 43], ['5/16', 44], ['5/17', 45], ['5/18', 49], ['5/19', 49], ['5/20', 50], ['5/21', 50], ['5/22', 64], ['5/23', 65], ['5/24', 70], ['5/25', 72], ['5/26', 72], ['5/27', 74], ['5/28', 75], ['5/29', 75], ['5/30', 75], ['5/31', 80], ['6/1', 83], ['6/2', 83], ['6/3', 93], ['6/4', 93], ['6/5', 98], ['6/6', 103], ['6/7', 108], ['6/8', 113], ['6/9', 113], ['6/10', 117], ['6/11', 122], ['6/12', 123], ['6/13', 129], ['6/14', 140], ['6/15', 143], ['6/16', 143]]"
['WA'],['Pend Oreille'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 3], ['5/25', 3], ['5/26', 3], ['5/27', 3], ['5/28', 3], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 3], ['6/12', 3], ['6/13', 3], ['6/14', 3], ['6/15', 3], ['6/16', 3]]"
['CO'],['Las Animas'],"[['4/17', 3], ['4/18', 3], ['4/19', 3], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 3], ['4/29', 3], ['4/30', 3], ['5/1', 3], ['5/2', 3], ['5/3', 3], ['5/4', 3], ['5/5', 4], ['5/6', 4], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 4], ['5/14', 4], ['5/15', 4], ['5/16', 4], ['5/17', 4], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 5], ['5/23', 5], ['5/24', 5], ['5/25', 5], ['5/26', 5], ['5/27', 5], ['5/28', 5], ['5/29', 5], ['5/30', 5], ['5/31', 5], ['6/1', 5], ['6/2', 5], ['6/3', 5], ['6/4', 5], ['6/5', 5], ['6/6', 5], ['6/7', 5], ['6/8', 5], ['6/9', 6], ['6/10', 6], ['6/11', 6], ['6/12', 6], ['6/13', 6], ['6/14', 6], ['6/15', 7], ['6/16', 7]]"
['CO'],['Rio Blanco'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 2]]"
