state_name,county,entries
['MS'],['Winston'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['VA'],['Martinsville'],"[['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['WI'],['Wood'],"[['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['TX'],['Hamilton'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['TX'],['Fisher'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['TN'],['Robertson'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 2], ['5/28', 2], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 4], ['6/3', 5], ['6/4', 5], ['6/5', 5], ['6/6', 6], ['6/7', 6], ['6/8', 6], ['6/9', 7], ['6/10', 7], ['6/11', 7], ['6/12', 8], ['6/13', 8], ['6/14', 9], ['6/15', 9], ['6/16', 'U2FsdGVkX18g/J59CSiZsw43uoMz8Vb5CGdFfk4jzw0=']]"
['OH'],['Vinton'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['NV'],['Churchill'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 'U2FsdGVkX18dIFGap5qdlmkjUx6NFTr0Hpx8e0v88lQ=']]"
['IA'],['Plymouth'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 4]]"
['MN'],['Chippewa'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['GA'],['Polk'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['WV'],['Mineral'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['WV'],['Preston'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['AZ'],['Graham'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['SD'],['Brown'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['SD'],['Todd'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['WI'],['Forest'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['KS'],['Jackson'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['NM'],['Rio Arriba'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 0], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['TX'],['Crane'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 5], ['6/3', 5], ['6/4', 5], ['6/5', 5], ['6/6', 5], ['6/7', 5], ['6/8', 5], ['6/9', 5], ['6/10', 5], ['6/11', 5], ['6/12', 5], ['6/13', 5], ['6/14', 5], ['6/15', 5], ['6/16', 5]]"
['TX'],['Marion'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['CO'],['Saguache'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['NC'],['Anson'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['NC'],['Warren'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['VA'],['King and Queen'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 0], ['5/10', 0], ['5/11', 0], ['5/12', 0], ['5/13', 0], ['5/14', 0], ['5/15', 0], ['5/16', 0], ['5/17', 0], ['5/18', 0], ['5/19', 0], ['5/20', 0], ['5/21', 0], ['5/22', 0], ['5/23', 0], ['5/24', 0], ['5/25', 0], ['5/26', 0], ['5/27', 0], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
