lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
33.93911,67.709953,38143,1402.0,29063.0,20200829,20200829,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38162,1402.0,29089.0,20200830,20200830,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38165,1402.0,29089.0,20200831,20200831,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38196,1406.0,29231.0,20200901,20200901,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38243,1409.0,29315.0,20200902,20200902,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38288,1409.0,29390.0,20200903,20200903,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38304,1409.0,29713.0,20200904,20200904,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38324,1409.0,30082.0,20200905,20200905,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38398,1412.0,30537.0,20200906,20200906,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38494,1415.0,30557.0,20200907,20200907,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38520,1418.0,30715.0,20200908,20200908,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38544,1420.0,31048.0,20200909,20200909,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38572,1420.0,31129.0,20200910,20200910,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38606,1420.0,31154.0,20200911,20200911,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38641,1420.0,31234.0,20200912,20200912,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38716,1420.0,31638.0,20200913,20200913,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38772,1425.0,32073.0,20200914,20200914,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38815,1426.0,32098.0,20200915,20200915,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38855,1436.0,32503.0,20200916,20200916,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38872,1436.0,32505.0,20200917,20200917,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38883,1437.0,32576.0,20200918,20200918,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38919,1437.0,32576.0,20200919,20200919,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39044,1441.0,32576.0,20200920,20200920,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39074,1444.0,32576.0,20200921,20200921,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
