lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
1.16667,-77.26666999999998,7,,,20201002,20250101,adm3,Colombia,Narino,,Cuaspud,,4,POINT (-77.26666999999998 1.16667)
-6.3113,-76.7729,3,,,20201002,20250101,adm3,Peru,LAMAS,,ALONSO DE ALVARADO,,4,POINT (-76.77290000000001 -6.3113)
-10.4713,-76.9933,1,,,20201002,20250101,adm3,Peru,CAJATAmbo,,COPA,,4,POINT (-76.9933 -10.4713)
25.668219,86.178838,8,,,20201002,20250101,adm3,India,Bihar,,Gadhpura,,4,POINT (86.178838 25.668219)
30.724487,76.807927,8,,,20201002,20250101,adm3,India,Chandigarh,,"Bapudham Colony, Sector 26",,4,POINT (76.80792700000001 30.724487)
-28.985,-63.450559999999996,6,,,20201002,20250101,adm3,Argentina,Santiago del Estero,,Salavina,,4,POINT (-63.45056 -28.985)
-11.7753,-75.5001,6,,,20201002,20250101,adm3,Peru,JAUJA,,HUERTAS,,4,POINT (-75.5001 -11.7753)
-6.6019,-76.9631,1,,,20201002,20250101,adm3,Peru,HUALLAGA,,ALTO SAPOSOA,,4,POINT (-76.9631 -6.6019)
30.33,78.06,4,,,20201002,20250101,adm3,India,Uttarakhand,,Dehradun,,4,POINT (78.06 30.33)
-8.5547,-77.6313,1,,,20201002,20250101,adm3,Peru,SIHUAS,,CASHAPAMPA,,4,POINT (-77.6313 -8.5547)
30.72917,78.44278,1,,,20201002,20250101,adm3,India,Uttarakhand,,Uttarkashi,,4,POINT (78.44278 30.72917)
-6.3993,-76.3821,2,,,20201002,20250101,adm3,Peru,San Martin,,SAN ANTONIO,,4,POINT (-76.38209999999999 -6.3993)
-12.8993,-74.274,2,,,20201002,20250101,adm3,Peru,LAURICOCHA,,BANOS,,4,POINT (-74.274 -12.8993)
-9.2817,-77.6463,3,,,20201002,20250101,adm3,Peru,Carhuaz,,YUNGAR,,4,POINT (-77.6463 -9.281700000000001)
25.726584,87.542264,1,,,20201002,20250101,adm3,India,Bihar,,Ranipatra,,4,POINT (87.542264 25.726584)
8.25,-73.1667,1,,,20201002,20250101,adm3,Colombia,Norte de Santander,,La Playa,,4,POINT (-73.16670000000001 8.25)
-12.9305,-75.7805,1,,,20201002,20250101,adm3,Peru,YAUYOS,,VINAC,,4,POINT (-75.7805 -12.9305)
-12.0495,-70.2828,1,,,20201002,20250101,adm3,Peru,Tambopata,,LABERINTO,,4,POINT (-70.28279999999999 -12.0495)
26.350737,84.952384,2,,,20201002,20250101,adm3,India,Bihar,,Dilwarpur,,4,POINT (84.952384 26.350737)
-11.7753,-75.5001,2,,,20201002,20250101,adm3,Peru,JAUJA,,ACOLLA,,4,POINT (-75.5001 -11.7753)
5.1029,-73.7985,5,,,20201002,20250101,adm3,Colombia,Cundinamarca,,Suesca,,4,POINT (-73.7985 5.1029)
-8.083,-79.041,2,,,20201002,20250101,adm3,Peru,Santa Cruz,,La Esperanza,,4,POINT (-79.041 -8.083)
10.95583,-72.79194,1,,,20201002,20250101,adm3,Colombia,La Guajira,,Barrancas,,4,POINT (-72.79194 10.95583)
13.299722000000001,123.43843799999999,1,,,20201002,20250101,adm3,Philippines,Albay,,Naga,,4,POINT (123.438438 13.299722)
