lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
35.947536,50.812821,1062,,,20200320,20200320,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,1117,,,20200321,20200321,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,1177,,,20200322,20200322,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,1177,,,20200323,20250101,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
15.90139,104.62278,1,,,20200326,20200401,adm1,Thailand,Amnat Charoen,,,,2,POINT (104.62278 15.90139)
15.90139,104.62278,2,,,20200402,20200705,adm1,Thailand,Amnat Charoen,,,,2,POINT (104.62278 15.90139)
15.90139,104.62278,2,,,20200706,20250101,adm1,Thailand,Amnat Charoen,,,,2,POINT (104.62278 15.90139)
47.357985,9.279323,1,,,20200305,20200308,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,2,,,20200309,20200311,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,5,,,20200312,20200317,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,11,,,20200318,20200322,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,30,,,20200323,20200323,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,33,,,20200324,20200324,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,34,,,20200325,20200325,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,42,,,20200326,20200326,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,44,,,20200327,20200327,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,45,,,20200328,20200328,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,48,,,20200329,20200329,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,50,,,20200330,20200330,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,58,,,20200331,20200331,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,61,,,20200401,20200401,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,64,,,20200402,20200402,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,65,,,20200403,20200403,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,66,,,20200404,20200404,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,67,,,20200405,20200405,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,69,,,20200406,20200407,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,72,,,20200408,20200408,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,74,,,20200409,20200409,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,77,,,20200410,20200412,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,78,,,20200413,20200413,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,79,,,20200414,20200416,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,82,,,20200417,20200419,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,86,,,20200420,20200421,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,87,,,20200422,20200422,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,88,,,20200423,20200426,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,94,,,20200427,20200429,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,95,,,20200430,20200430,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,96,,,20200501,20200502,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,97,,,20200503,20200510,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,98,,,20200511,20200514,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,99,,,20200515,20200528,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,100,,,20200529,20200624,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,101,,,20200625,20200628,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,102,,,20200629,20200630,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,103,,,20200701,20200701,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,104,,,20200702,20200705,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
47.357985,9.279323,104,,,20200706,20250101,adm1,Switzerland,Appenzell Ausserrhoden,,,,2,POINT (9.279323 47.357985)
