lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
54.53333000000001,60.333330000000004,15847,135.0,11776.0,20201002,20250101,adm1,Russia,Cheliabinsk Oblast,,,,2,POINT (60.33333 54.53333000000001)
-8.34,-37.81,148737,8299.0,,20201002,20250101,adm1,Brazil,Pernambuco,,,,2,POINT (-37.81 -8.34)
55.45944,47.096109999999996,8650,97.0,7298.0,20201002,20250101,adm1,Russia,Republic of Chuvashia,,,,2,POINT (47.09611 55.45944)
51.05,40.15,18350,186.0,16551.0,20201002,20250101,adm1,Russia,Voronezh Oblast,,,,2,POINT (40.15 51.05)
59.936967,30.275003,4657,67.0,2902.0,20201002,20250101,adm1,Russia,Republic of Crimea,,,,2,POINT (30.275003 59.936967)
32.995835,-7.6206520000000015,4212,,,20201002,20250101,adm1,Morocco,Casablanca-Settat,,,,2,POINT (-7.620652000000002 32.995835)
46.0,15.0,80,,,20201002,20250101,adm1,Slovenia,Imported,,,,2,POINT (15 46)
43.1,46.88333,13599,638.0,11729.0,20201002,20250101,adm1,Russia,Republic of Dagestan,,,,2,POINT (46.88333 43.1)
47.24361,9.893889999999999,2014,22.0,1527.0,20201002,20250101,adm1,Austria,Vorarlberg,,,,2,POINT (9.893889999999999 47.24361)
43.33333,-6.0,2374,307.0,,20201002,20250101,adm1,Spain,Asturias,,,,2,POINT (-6 43.33333)
53.5,90.0,4466,48.0,3843.0,20201002,20250101,adm1,Russia,Republic of Hakassia,,,,2,POINT (90 53.5)
43.58333,43.4,7765,94.0,6529.0,20201002,20250101,adm1,Russia,Republic of Kabardino-Balkaria,,,,2,POINT (43.4 43.58333)
46.0,15.0,303,,,20201002,20250101,adm1,Slovenia,Carinthia,,,,2,POINT (15 46)
45.15,22.07,164,,,20201002,20250101,adm1,Romania,Caraș-Severin,,,,2,POINT (22.07 45.15)
50.74139,25.35389,8325,171.0,5287.0,20201002,20250101,adm1,Ukraine,Volyn,,,,2,POINT (25.35389 50.74139)
46.56667,45.31667,6578,75.0,3983.0,20201002,20250101,adm1,Russia,Republic of Kalmykia,,,,2,POINT (45.31667 46.56667)
10.193,-67.98,1945,,,20201002,20250101,adm1,Venezuela,Carabobo,,,,2,POINT (-67.98 10.193)
17.00583,99.82639,3,,,20201002,20250101,adm1,Thailand,Sukhothai,,,,2,POINT (99.82639 17.00583)
14.47444,100.11833,6,,,20201002,20250101,adm1,Thailand,Suphan Buri,,,,2,POINT (100.11833 14.47444)
