state,district,active,confirmed,deceased,recovered,date
Rajasthan,Chittorgarh,13,201,5,183,20200615
Rajasthan,Chittorgarh,4,201,5,192,20200616
Rajasthan,Chittorgarh,4,201,5,192,20200617
Rajasthan,Chittorgarh,4,202,6,192,20200618
Rajasthan,Chittorgarh,5,203,6,192,20200619
Rajasthan,Chittorgarh,4,204,6,194,20200620
Rajasthan,Chittorgarh,4,204,6,194,20200621
Rajasthan,Chittorgarh,6,208,6,196,20200622
Rajasthan,Chittorgarh,6,208,6,196,20200623
Rajasthan,Chittorgarh,6,208,6,196,20200624
Rajasthan,Chittorgarh,6,208,6,196,20200625
Rajasthan,Chittorgarh,5,208,6,197,20200626
Rajasthan,Chittorgarh,3,208,6,199,20200627
Rajasthan,Chittorgarh,5,210,6,199,20200628
Rajasthan,Chittorgarh,3,211,6,202,20200629
Rajasthan,Chittorgarh,2,211,6,203,20200630
Rajasthan,Chittorgarh,2,211,6,203,20200701
Rajasthan,Chittorgarh,2,211,6,203,20200702
Rajasthan,Chittorgarh,2,211,6,203,20200703
Rajasthan,Chittorgarh,2,211,6,203,20200704
Rajasthan,Chittorgarh,2,211,6,203,20200705
Rajasthan,Chittorgarh,2,211,6,203,20200706
Rajasthan,Chittorgarh,1,211,6,204,20200707
Rajasthan,Chittorgarh,3,213,6,204,20200708
Rajasthan,Chittorgarh,3,213,6,204,20200709
Rajasthan,Churu,3,14,0,11,20200421
Rajasthan,Churu,3,14,0,11,20200422
Rajasthan,Churu,3,14,0,11,20200423
Rajasthan,Churu,3,14,0,11,20200424
Rajasthan,Churu,3,14,0,11,20200425
Rajasthan,Churu,3,14,0,11,20200426
Rajasthan,Churu,1,14,0,13,20200427
Rajasthan,Churu,1,14,0,13,20200428
Rajasthan,Churu,0,14,0,14,20200429
Rajasthan,Churu,0,14,0,14,20200430
Rajasthan,Churu,0,14,0,14,20200501
Rajasthan,Churu,0,14,0,14,20200502
Rajasthan,Churu,0,14,0,14,20200503
Rajasthan,Churu,0,14,0,14,20200504
Rajasthan,Churu,0,14,0,14,20200505
Rajasthan,Churu,0,14,0,14,20200506
Rajasthan,Churu,0,14,0,14,20200507
Rajasthan,Churu,0,14,0,14,20200508
Rajasthan,Churu,2,17,1,14,20200509
Rajasthan,Churu,2,17,1,14,20200510
Rajasthan,Churu,3,18,1,14,20200511
Rajasthan,Churu,9,24,1,14,20200512
Rajasthan,Churu,12,27,1,14,20200513
Rajasthan,Churu,16,31,1,14,20200514
Rajasthan,Churu,18,33,1,14,20200515
Rajasthan,Churu,18,33,1,14,20200516
Rajasthan,Churu,31,46,1,14,20200517
Rajasthan,Churu,31,46,1,14,20200518
Rajasthan,Churu,34,49,1,14,20200519
Rajasthan,Churu,37,52,1,14,20200520
Rajasthan,Churu,45,60,1,14,20200521
Rajasthan,Churu,33,60,1,26,20200522
Rajasthan,Churu,41,68,1,26,20200523
Rajasthan,Churu,41,68,1,26,20200524
Rajasthan,Churu,58,85,1,26,20200525
Rajasthan,Churu,34,85,1,50,20200526
Rajasthan,Churu,34,85,1,50,20200527
Rajasthan,Churu,36,90,1,53,20200528
Rajasthan,Churu,42,96,1,53,20200529
Rajasthan,Churu,50,104,1,53,20200530
Rajasthan,Churu,45,106,1,60,20200531
Rajasthan,Churu,52,113,1,60,20200601
Rajasthan,Churu,52,115,1,62,20200602
Rajasthan,Churu,54,117,1,62,20200603
Rajasthan,Churu,79,142,1,62,20200604
Rajasthan,Churu,54,142,1,87,20200605
Rajasthan,Churu,64,152,1,87,20200606
Rajasthan,Churu,66,154,1,87,20200607
Rajasthan,Churu,66,154,1,87,20200608
Rajasthan,Churu,59,161,1,101,20200609
Rajasthan,Churu,72,175,1,102,20200610
Rajasthan,Churu,53,180,1,126,20200611
Rajasthan,Churu,53,180,1,126,20200612
Rajasthan,Churu,42,187,1,144,20200613
Rajasthan,Churu,37,189,1,151,20200614
Rajasthan,Churu,38,192,1,153,20200615
Rajasthan,Churu,27,192,1,164,20200616
Rajasthan,Churu,43,208,1,164,20200617
Rajasthan,Churu,47,213,2,164,20200618
Rajasthan,Churu,60,226,2,164,20200619
Rajasthan,Churu,71,244,2,171,20200620
Rajasthan,Churu,72,245,2,171,20200621
Rajasthan,Churu,95,273,2,176,20200622
Rajasthan,Churu,100,278,2,176,20200623
Rajasthan,Churu,91,281,2,188,20200624
Rajasthan,Churu,99,289,2,188,20200625
Rajasthan,Churu,96,291,2,193,20200626
Rajasthan,Churu,96,301,2,203,20200627
Rajasthan,Churu,92,303,2,209,20200628
Rajasthan,Churu,90,309,2,217,20200629
Rajasthan,Churu,78,320,2,240,20200630
Rajasthan,Churu,85,327,2,240,20200701
Rajasthan,Churu,81,328,2,245,20200702
Rajasthan,Churu,72,331,2,257,20200703
Rajasthan,Churu,57,331,2,272,20200704
Rajasthan,Churu,62,336,2,272,20200705
Rajasthan,Churu,12,336,2,322,20200706
Rajasthan,Churu,14,338,2,322,20200707
Rajasthan,Churu,13,341,2,326,20200708
Rajasthan,Churu,13,341,2,326,20200709
Rajasthan,Dausa,20,20,0,0,20200421
Rajasthan,Dausa,21,21,0,0,20200422
Rajasthan,Dausa,21,21,0,0,20200423
Rajasthan,Dausa,15,21,0,6,20200424
Rajasthan,Dausa,15,21,0,6,20200425
Rajasthan,Dausa,14,21,0,7,20200426
Rajasthan,Dausa,14,21,0,7,20200427
Rajasthan,Dausa,14,21,0,7,20200428
Rajasthan,Dausa,13,21,0,8,20200429
Rajasthan,Dausa,13,21,0,8,20200430
Rajasthan,Dausa,13,21,0,8,20200501
Rajasthan,Dausa,13,21,0,8,20200502
Rajasthan,Dausa,3,21,0,18,20200503
Rajasthan,Dausa,3,21,0,18,20200504
Rajasthan,Dausa,3,21,0,18,20200505
Rajasthan,Dausa,3,21,0,18,20200506
Rajasthan,Dausa,3,21,0,18,20200507
Rajasthan,Dausa,0,21,0,21,20200508
Rajasthan,Dausa,1,22,0,21,20200509
Rajasthan,Dausa,1,22,0,21,20200510
Rajasthan,Dausa,3,24,0,21,20200511
Rajasthan,Dausa,6,27,0,21,20200512
Rajasthan,Dausa,7,28,0,21,20200513
Rajasthan,Dausa,7,28,0,21,20200514
Rajasthan,Dausa,11,32,0,21,20200515
Rajasthan,Dausa,11,32,0,21,20200516
Rajasthan,Dausa,12,33,0,21,20200517
Rajasthan,Dausa,15,38,0,23,20200518
Rajasthan,Dausa,14,39,0,25,20200519
Rajasthan,Dausa,14,39,0,25,20200520
Rajasthan,Dausa,14,39,0,25,20200521
Rajasthan,Dausa,15,41,0,26,20200522
Rajasthan,Dausa,15,41,0,26,20200523
Rajasthan,Dausa,17,43,0,26,20200524
Rajasthan,Dausa,14,44,0,30,20200525
Rajasthan,Dausa,15,45,0,30,20200526
Rajasthan,Dausa,11,46,0,35,20200527
Rajasthan,Dausa,14,50,1,35,20200528
Rajasthan,Dausa,11,50,1,38,20200529
Rajasthan,Dausa,11,50,1,38,20200530
Rajasthan,Dausa,8,50,1,41,20200531
Rajasthan,Dausa,10,52,1,41,20200601
Rajasthan,Dausa,14,59,1,44,20200602
Rajasthan,Dausa,15,62,1,46,20200603
Rajasthan,Dausa,15,62,1,46,20200604
Rajasthan,Dausa,15,62,1,46,20200605
Rajasthan,Dausa,17,64,1,46,20200606
Rajasthan,Dausa,22,69,1,46,20200607
Rajasthan,Dausa,19,69,1,49,20200608
Rajasthan,Dausa,22,73,1,50,20200609
Rajasthan,Dausa,23,74,1,50,20200610
Rajasthan,Dausa,17,75,2,56,20200611
Rajasthan,Dausa,18,76,2,56,20200612
Rajasthan,Dausa,25,83,2,56,20200613
Rajasthan,Dausa,19,87,2,66,20200614
Rajasthan,Dausa,19,88,2,67,20200615
Rajasthan,Dausa,26,95,2,67,20200616
Rajasthan,Dausa,27,96,2,67,20200617
Rajasthan,Dausa,31,104,2,71,20200618
Rajasthan,Dausa,30,104,2,72,20200619
Rajasthan,Dausa,24,104,2,78,20200620
Rajasthan,Dausa,24,104,2,78,20200621
Rajasthan,Dausa,20,110,2,88,20200622
Rajasthan,Dausa,19,113,2,92,20200623
Rajasthan,Dausa,23,118,3,92,20200624
Rajasthan,Dausa,23,123,3,97,20200625
Rajasthan,Dausa,18,128,3,107,20200626
Rajasthan,Dausa,21,131,3,107,20200627
Rajasthan,Dausa,22,134,3,109,20200628
Rajasthan,Dausa,25,137,3,109,20200629
Rajasthan,Dausa,24,141,3,114,20200630
Rajasthan,Dausa,24,143,3,116,20200701
Rajasthan,Dausa,25,146,3,118,20200702
Rajasthan,Dausa,45,166,3,118,20200703
Rajasthan,Dausa,49,170,3,118,20200704
Rajasthan,Dausa,48,177,3,126,20200705
Rajasthan,Dausa,47,182,3,132,20200706
Rajasthan,Dausa,41,184,3,140,20200707
Rajasthan,Dausa,37,196,4,155,20200708
Rajasthan,Dausa,37,196,4,155,20200709
Rajasthan,Dhaulpur,0,1,0,1,20200421
Rajasthan,Dhaulpur,0,1,0,1,20200422
Rajasthan,Dhaulpur,0,1,0,1,20200423
Rajasthan,Dhaulpur,0,1,0,1,20200424
Rajasthan,Dhaulpur,2,3,0,1,20200425
Rajasthan,Dhaulpur,4,5,0,1,20200426
Rajasthan,Dhaulpur,4,5,0,1,20200427
Rajasthan,Dhaulpur,8,9,0,1,20200428
Rajasthan,Dhaulpur,10,11,0,1,20200429
Rajasthan,Dhaulpur,11,12,0,1,20200430
Rajasthan,Dhaulpur,11,12,0,1,20200501
Rajasthan,Dholpur,11,12,0,1,20200502
Rajasthan,Dholpur,11,12,0,1,20200503
Rajasthan,Dholpur,14,15,0,1,20200504
Rajasthan,Dholpur,14,15,0,1,20200505
Rajasthan,Dholpur,16,17,0,1,20200506
Rajasthan,Dholpur,20,21,0,1,20200507
Rajasthan,Dholpur,20,21,0,1,20200508
Rajasthan,Dholpur,16,21,0,5,20200509
Rajasthan,Dholpur,16,21,0,5,20200510
Rajasthan,Dholpur,16,21,0,5,20200511
Rajasthan,Dholpur,16,21,0,5,20200512
Rajasthan,Dholpur,19,24,0,5,20200513
Rajasthan,Dholpur,19,24,0,5,20200514
Rajasthan,Dholpur,19,24,0,5,20200515
Rajasthan,Dholpur,15,24,0,9,20200516
Rajasthan,Dholpur,15,24,0,9,20200517
Rajasthan,Dholpur,17,27,0,10,20200518
Rajasthan,Dholpur,18,28,0,10,20200519
Rajasthan,Dholpur,18,28,0,10,20200520
Rajasthan,Dholpur,18,28,0,10,20200521
Rajasthan,Dholpur,26,36,0,10,20200522
Rajasthan,Dholpur,16,38,0,22,20200523
Rajasthan,Dholpur,19,41,0,22,20200524
Rajasthan,Dholpur,17,41,0,24,20200525
Rajasthan,Dholpur,19,43,0,24,20200526
Rajasthan,Dholpur,19,45,0,26,20200527
Rajasthan,Dholpur,18,45,0,27,20200528
Rajasthan,Dholpur,23,50,0,27,20200529
Rajasthan,Dholpur,16,53,0,37,20200530
Rajasthan,Dholpur,22,60,0,38,20200531
Rajasthan,Dholpur,22,60,0,38,20200601
Rajasthan,Dholpur,23,62,0,39,20200602
Rajasthan,Dholpur,26,65,0,39,20200603
Rajasthan,Dholpur,21,65,0,44,20200604
Rajasthan,Dholpur,20,65,0,45,20200605
Rajasthan,Dholpur,15,66,1,50,20200606
Rajasthan,Dholpur,17,69,1,51,20200607
Rajasthan,Dholpur,8,69,1,60,20200608
Rajasthan,Dholpur,11,72,1,60,20200609
Rajasthan,Dholpur,13,74,1,60,20200610
Rajasthan,Dholpur,25,86,1,60,20200611
Rajasthan,Dholpur,35,96,1,60,20200612
Rajasthan,Dholpur,49,110,1,60,20200613
Rajasthan,Dholpur,93,154,1,60,20200614
Rajasthan,Dholpur,126,187,1,60,20200615
Rajasthan,Dholpur,126,188,2,60,20200616
Rajasthan,Dholpur,126,188,2,60,20200617
Rajasthan,Dholpur,176,244,3,65,20200618
Rajasthan,Dholpur,182,250,3,65,20200619
Rajasthan,Dholpur,220,290,3,67,20200620
Rajasthan,Dholpur,279,349,3,67,20200621
Rajasthan,Dholpur,345,415,3,67,20200622
Rajasthan,Dholpur,398,468,3,67,20200623
Rajasthan,Dholpur,391,543,4,148,20200624
Rajasthan,Dholpur,396,555,4,155,20200625
Rajasthan,Dholpur,391,555,4,160,20200626
Rajasthan,Dholpur,351,587,4,232,20200627
Rajasthan,Dholpur,353,605,4,248,20200628
Rajasthan,Dholpur,361,663,4,298,20200629
Rajasthan,Dholpur,355,681,4,322,20200630
Rajasthan,Dholpur,333,691,4,354,20200701
Rajasthan,Dholpur,298,701,4,399,20200702
Rajasthan,Dholpur,219,701,7,475,20200703
Rajasthan,Dholpur,198,740,10,532,20200704
Rajasthan,Dholpur,165,768,10,593,20200705
Rajasthan,Dholpur,138,779,10,631,20200706
Rajasthan,Dholpur,149,791,11,631,20200707
Rajasthan,Dholpur,141,802,11,650,20200708
Rajasthan,Dholpur,141,802,11,650,20200709
Rajasthan,Dungarpur,0,5,0,5,20200421
Rajasthan,Dungarpur,0,5,0,5,20200422
Rajasthan,Dungarpur,0,5,0,5,20200423
Rajasthan,Dungarpur,0,5,0,5,20200424
Rajasthan,Dungarpur,1,6,0,5,20200425
Rajasthan,Dungarpur,1,6,0,5,20200426
Rajasthan,Dungarpur,1,6,0,5,20200427
Rajasthan,Dungarpur,1,6,0,5,20200428
Rajasthan,Dungarpur,1,6,0,5,20200429
Rajasthan,Dungarpur,1,6,0,5,20200430
Rajasthan,Dungarpur,1,6,0,5,20200501
Rajasthan,Dungarpur,1,6,0,5,20200502
Rajasthan,Dungarpur,2,7,0,5,20200503
Rajasthan,Dungarpur,2,7,0,5,20200504
Rajasthan,Dungarpur,2,7,0,5,20200505
Rajasthan,Dungarpur,4,9,0,5,20200506
Rajasthan,Dungarpur,4,9,0,5,20200507
Rajasthan,Dungarpur,4,9,0,5,20200508
Rajasthan,Dungarpur,4,9,0,5,20200509
Rajasthan,Dungarpur,5,10,0,5,20200510
Rajasthan,Dungarpur,6,11,0,5,20200511
Rajasthan,Dungarpur,6,11,0,5,20200512
Rajasthan,Dungarpur,8,13,0,5,20200513
Rajasthan,Dungarpur,9,14,0,5,20200514
Rajasthan,Dungarpur,10,15,0,5,20200515
Rajasthan,Dungarpur,37,42,0,5,20200516
Rajasthan,Dungarpur,55,60,0,5,20200517
Rajasthan,Dungarpur,119,124,0,5,20200518
Rajasthan,Dungarpur,203,211,0,8,20200519
Rajasthan,Dungarpur,225,233,0,8,20200520
Rajasthan,Dungarpur,267,275,0,8,20200521
Rajasthan,Dungarpur,294,302,0,8,20200522
Rajasthan,Dungarpur,306,314,0,8,20200523
Rajasthan,Dungarpur,310,318,0,8,20200524
Rajasthan,Dungarpur,311,319,0,8,20200525
Rajasthan,Dungarpur,322,331,0,9,20200526
Rajasthan,Dungarpur,323,332,0,9,20200527
Rajasthan,Dungarpur,324,333,0,9,20200528
Rajasthan,Dungarpur,326,339,0,13,20200529
Rajasthan,Dungarpur,165,356,0,191,20200530
Rajasthan,Dungarpur,122,365,0,243,20200531
Rajasthan,Dungarpur,117,368,0,251,20200601
Rajasthan,Dungarpur,110,368,0,258,20200602
Rajasthan,Dungarpur,94,373,0,279,20200603
Rajasthan,Dungarpur,76,373,0,297,20200604
Rajasthan,Dungarpur,69,373,0,304,20200605
Rajasthan,Dungarpur,70,374,0,304,20200606
Rajasthan,Dungarpur,70,374,0,304,20200607
Rajasthan,Dungarpur,57,380,0,323,20200608
Rajasthan,Dungarpur,42,381,0,339,20200609
Rajasthan,Dungarpur,44,383,0,339,20200610
Rajasthan,Dungarpur,26,383,0,357,20200611
Rajasthan,Dungarpur,27,385,0,358,20200612
Rajasthan,Dungarpur,30,388,0,358,20200613
Rajasthan,Dungarpur,12,388,0,376,20200614
Rajasthan,Dungarpur,11,388,0,377,20200615
Rajasthan,Dungarpur,13,390,0,377,20200616
Rajasthan,Dungarpur,14,391,0,377,20200617
Rajasthan,Dungarpur,15,395,0,380,20200618
Rajasthan,Dungarpur,14,396,0,382,20200619
Rajasthan,Dungarpur,26,408,0,382,20200620
Rajasthan,Dungarpur,31,413,0,382,20200621
Rajasthan,Dungarpur,33,415,0,382,20200622
Rajasthan,Dungarpur,33,415,0,382,20200623
Rajasthan,Dungarpur,25,417,0,392,20200624
Rajasthan,Dungarpur,33,425,0,392,20200625
Rajasthan,Dungarpur,36,428,0,392,20200626
Rajasthan,Dungarpur,37,429,0,392,20200627
Rajasthan,Dungarpur,39,431,0,392,20200628
Rajasthan,Dungarpur,44,436,0,392,20200629
Rajasthan,Dungarpur,31,442,0,411,20200630
Rajasthan,Dungarpur,32,443,0,411,20200701
Rajasthan,Dungarpur,37,448,0,411,20200702
Rajasthan,Dungarpur,36,448,1,411,20200703
Rajasthan,Dungarpur,42,461,1,418,20200704
Rajasthan,Dungarpur,41,462,1,420,20200705
Rajasthan,Dungarpur,48,469,1,420,20200706
Rajasthan,Dungarpur,50,478,1,427,20200707
Rajasthan,Dungarpur,47,479,1,431,20200708
Rajasthan,Dungarpur,47,479,1,431,20200709
Rajasthan,Evacuees,36,61,0,25,20200424
Rajasthan,Evacuees,36,61,0,25,20200425
Rajasthan,Evacuees,36,61,0,25,20200426
Rajasthan,Evacuees,27,61,0,34,20200427
Rajasthan,Evacuees,27,61,0,34,20200428
Rajasthan,Evacuees,27,61,0,34,20200429
Rajasthan,Evacuees,27,61,0,34,20200430
Rajasthan,Evacuees,9,61,0,52,20200501
Rajasthan,Evacuees,9,61,0,52,20200502
Rajasthan,Evacuees,9,61,0,52,20200503
Rajasthan,Evacuees,9,61,0,52,20200504
Rajasthan,Evacuees,0,61,0,61,20200505
Rajasthan,Evacuees,0,61,0,61,20200506
Rajasthan,Evacuees,0,61,0,61,20200507
Rajasthan,Evacuees,0,61,0,61,20200508
Rajasthan,Evacuees,0,61,0,61,20200509
Rajasthan,Evacuees,0,61,0,61,20200510
Rajasthan,Evacuees,0,61,0,61,20200511
Rajasthan,Evacuees,0,61,0,61,20200512
Rajasthan,Evacuees,0,61,0,61,20200513
Rajasthan,Evacuees,0,61,0,61,20200514
Rajasthan,Evacuees,0,61,0,61,20200515
Rajasthan,Evacuees,0,61,0,61,20200516
Rajasthan,Evacuees,0,61,0,61,20200517
Rajasthan,Evacuees,0,61,0,61,20200518
Rajasthan,Evacuees,0,61,0,61,20200519
Rajasthan,Evacuees,0,61,0,61,20200520
Rajasthan,Evacuees,0,61,0,61,20200521
Rajasthan,Evacuees,0,61,0,61,20200522
Rajasthan,Evacuees,0,61,0,61,20200523
Rajasthan,Evacuees,0,61,0,61,20200524
Rajasthan,Evacuees,0,61,0,61,20200525
Rajasthan,Evacuees,0,61,0,61,20200526
Rajasthan,Evacuees,0,61,0,61,20200527
Rajasthan,Evacuees,0,61,0,61,20200528
Rajasthan,Evacuees,0,61,0,61,20200529
Rajasthan,Evacuees,0,61,0,61,20200530
Rajasthan,Evacuees,0,61,0,61,20200531
Rajasthan,Evacuees,0,61,0,61,20200601
Rajasthan,Evacuees,0,61,0,61,20200602
Rajasthan,Evacuees,0,61,0,61,20200603
Rajasthan,Evacuees,0,61,0,61,20200604
Rajasthan,Evacuees,0,61,0,61,20200605
Rajasthan,Evacuees,0,61,0,61,20200606
Rajasthan,Evacuees,0,61,0,61,20200607
Rajasthan,Evacuees,0,61,0,61,20200608
Rajasthan,Evacuees,0,61,0,61,20200609
Rajasthan,Evacuees,0,61,0,61,20200610
Rajasthan,Evacuees,0,61,0,61,20200611
Rajasthan,Evacuees,0,61,0,61,20200612
Rajasthan,Evacuees,0,61,0,61,20200613
Rajasthan,Evacuees,0,61,0,61,20200614
Rajasthan,Evacuees,0,61,0,61,20200615
Rajasthan,Evacuees,0,61,0,61,20200616
Rajasthan,Evacuees,0,61,0,61,20200617
Rajasthan,Evacuees,0,61,0,61,20200618
Rajasthan,Evacuees,0,61,0,61,20200619
Rajasthan,Evacuees,0,61,0,61,20200620
Rajasthan,Evacuees,0,61,0,61,20200621
Rajasthan,Evacuees,0,61,0,61,20200622
Rajasthan,Evacuees,0,61,0,61,20200623
Rajasthan,Evacuees,0,61,0,61,20200624
Rajasthan,Evacuees,0,61,0,61,20200625
Rajasthan,Evacuees,0,61,0,61,20200626
Rajasthan,Evacuees,0,61,0,61,20200627
Rajasthan,Evacuees,0,61,0,61,20200628
Rajasthan,Evacuees,0,61,0,61,20200629
Rajasthan,Evacuees,0,61,0,61,20200630
Rajasthan,Evacuees,0,61,0,61,20200701
Rajasthan,Evacuees,0,61,0,61,20200702
Rajasthan,Evacuees,0,61,0,61,20200703
Rajasthan,Evacuees,0,61,0,61,20200704
Rajasthan,Evacuees,0,61,0,61,20200705
Rajasthan,Evacuees,0,61,0,61,20200706
Rajasthan,Evacuees,0,61,0,61,20200707
Rajasthan,Evacuees,0,61,0,61,20200708
Rajasthan,Evacuees,0,61,0,61,20200709
Rajasthan,Evacuees*,37,61,0,24,20200421
Rajasthan,Evacuees*,37,61,0,24,20200422
Rajasthan,Evacuees*,37,61,0,24,20200423
Rajasthan,Ganganagar,0,0,0,0,20200513
Rajasthan,Ganganagar,0,0,0,0,20200514
Rajasthan,Ganganagar,0,0,0,0,20200515
Rajasthan,Ganganagar,0,0,0,0,20200516
Rajasthan,Ganganagar,0,0,0,0,20200517
Rajasthan,Ganganagar,0,0,0,0,20200518
Rajasthan,Ganganagar,0,0,0,0,20200519
Rajasthan,Ganganagar,1,1,0,0,20200520
Rajasthan,Ganganagar,1,1,0,0,20200521
Rajasthan,Ganganagar,1,1,0,0,20200522
Rajasthan,Ganganagar,1,1,0,0,20200523
Rajasthan,Ganganagar,1,1,0,0,20200524
Rajasthan,Ganganagar,1,1,0,0,20200525
Rajasthan,Ganganagar,2,2,0,0,20200526
Rajasthan,Ganganagar,5,5,0,0,20200527
Rajasthan,Ganganagar,5,5,0,0,20200528
Rajasthan,Ganganagar,5,5,0,0,20200529
Rajasthan,Ganganagar,6,6,0,0,20200530
Rajasthan,Ganganagar,6,6,0,0,20200531
Rajasthan,Ganganagar,6,6,0,0,20200601
Rajasthan,Ganganagar,6,7,0,1,20200602
Rajasthan,Ganganagar,6,7,0,1,20200603
Rajasthan,Ganganagar,4,7,0,3,20200604
Rajasthan,Ganganagar,1,7,0,6,20200605
Rajasthan,Ganganagar,1,7,0,6,20200606
Rajasthan,Ganganagar,2,8,0,6,20200607
Rajasthan,Ganganagar,3,9,0,6,20200608
Rajasthan,Ganganagar,4,10,0,6,20200609
Rajasthan,Ganganagar,4,11,0,7,20200610
Rajasthan,Ganganagar,5,12,0,7,20200611
Rajasthan,Ganganagar,12,19,0,7,20200612
Rajasthan,Ganganagar,13,20,0,7,20200613
Rajasthan,Ganganagar,12,20,1,7,20200614
Rajasthan,Ganganagar,18,26,1,7,20200615
Rajasthan,Ganganagar,18,26,1,7,20200616
Rajasthan,Ganganagar,18,26,1,7,20200617
Rajasthan,Ganganagar,24,32,1,7,20200618
Rajasthan,Ganganagar,30,40,1,9,20200619
Rajasthan,Ganganagar,30,40,1,9,20200620
Rajasthan,Ganganagar,30,40,1,9,20200621
Rajasthan,Ganganagar,36,48,1,11,20200622
Rajasthan,Ganganagar,35,48,2,11,20200623
Rajasthan,Ganganagar,25,48,3,20,20200624
Rajasthan,Ganganagar,27,50,3,20,20200625
Rajasthan,Ganganagar,30,53,3,20,20200626
Rajasthan,Ganganagar,30,53,3,20,20200627
Rajasthan,Ganganagar,29,53,3,21,20200628
Rajasthan,Ganganagar,29,53,3,21,20200629
Rajasthan,Ganganagar,26,54,3,25,20200630
Rajasthan,Ganganagar,31,59,3,25,20200701
Rajasthan,Ganganagar,28,59,3,28,20200702
Rajasthan,Ganganagar,28,59,3,28,20200703
Rajasthan,Ganganagar,29,60,3,28,20200704
Rajasthan,Ganganagar,26,60,3,31,20200705
Rajasthan,Ganganagar,15,60,3,42,20200706
Rajasthan,Ganganagar,19,64,3,42,20200707
Rajasthan,Ganganagar,18,65,3,44,20200708
Rajasthan,Ganganagar,18,65,3,44,20200709
Rajasthan,Hanumangarh,8,8,0,0,20200421
Rajasthan,Hanumangarh,8,8,0,0,20200422
Rajasthan,Hanumangarh,10,10,0,0,20200423
Rajasthan,Hanumangarh,8,10,0,2,20200424
Rajasthan,Hanumangarh,8,10,0,2,20200425
Rajasthan,Hanumangarh,9,11,0,2,20200426
Rajasthan,Hanumangarh,9,11,0,2,20200427
Rajasthan,Hanumangarh,9,11,0,2,20200428
Rajasthan,Hanumangarh,6,11,0,5,20200429
Rajasthan,Hanumangarh,1,11,0,10,20200430
Rajasthan,Hanumangarh,1,11,0,10,20200501
Rajasthan,Hanumangarh,1,11,0,10,20200502
Rajasthan,Hanumangarh,1,11,0,10,20200503
Rajasthan,Hanumangarh,1,11,0,10,20200504
Rajasthan,Hanumangarh,1,11,0,10,20200505
Rajasthan,Hanumangarh,0,11,0,11,20200506
Rajasthan,Hanumangarh,0,11,0,11,20200507
Rajasthan,Hanumangarh,0,11,0,11,20200508
Rajasthan,Hanumangarh,0,11,0,11,20200509
Rajasthan,Hanumangarh,0,11,0,11,20200510
Rajasthan,Hanumangarh,0,11,0,11,20200511
Rajasthan,Hanumangarh,1,12,0,11,20200512
Rajasthan,Hanumangarh,1,12,0,11,20200513
Rajasthan,Hanumangarh,1,12,0,11,20200514
Rajasthan,Hanumangarh,3,14,0,11,20200515
Rajasthan,Hanumangarh,3,14,0,11,20200516
Rajasthan,Hanumangarh,3,14,0,11,20200517
Rajasthan,Hanumangarh,2,14,0,12,20200518
Rajasthan,Hanumangarh,2,14,0,12,20200519
Rajasthan,Hanumangarh,1,14,0,13,20200520
Rajasthan,Hanumangarh,1,14,0,13,20200521
Rajasthan,Hanumangarh,0,14,0,14,20200522
Rajasthan,Hanumangarh,0,14,0,14,20200523
Rajasthan,Hanumangarh,0,14,0,14,20200524
Rajasthan,Hanumangarh,0,14,0,14,20200525
Rajasthan,Hanumangarh,0,14,0,14,20200526
Rajasthan,Hanumangarh,7,21,0,14,20200527
Rajasthan,Hanumangarh,10,24,0,14,20200528
Rajasthan,Hanumangarh,15,29,0,14,20200529
Rajasthan,Hanumangarh,16,30,0,14,20200530
Rajasthan,Hanumangarh,16,30,0,14,20200531
Rajasthan,Hanumangarh,16,30,0,14,20200601
Rajasthan,Hanumangarh,16,30,0,14,20200602
Rajasthan,Hanumangarh,14,30,0,16,20200603
Rajasthan,Hanumangarh,14,30,0,16,20200604
Rajasthan,Hanumangarh,11,30,0,19,20200605
Rajasthan,Hanumangarh,11,30,0,19,20200606
Rajasthan,Hanumangarh,9,30,0,21,20200607
Rajasthan,Hanumangarh,2,30,0,28,20200608
Rajasthan,Hanumangarh,1,30,0,29,20200609
Rajasthan,Hanumangarh,1,30,0,29,20200610
Rajasthan,Hanumangarh,4,34,0,30,20200611
Rajasthan,Hanumangarh,4,34,0,30,20200612
Rajasthan,Hanumangarh,4,34,0,30,20200613
Rajasthan,Hanumangarh,6,36,0,30,20200614
Rajasthan,Hanumangarh,13,43,0,30,20200615
Rajasthan,Hanumangarh,13,43,0,30,20200616
Rajasthan,Hanumangarh,13,43,0,30,20200617
Rajasthan,Hanumangarh,14,45,0,31,20200618
Rajasthan,Hanumangarh,16,48,0,32,20200619
Rajasthan,Hanumangarh,16,48,0,32,20200620
Rajasthan,Hanumangarh,16,48,0,32,20200621
Rajasthan,Hanumangarh,13,48,0,35,20200622
Rajasthan,Hanumangarh,19,54,0,35,20200623
Rajasthan,Hanumangarh,14,54,0,40,20200624
Rajasthan,Hanumangarh,18,58,0,40,20200625
Rajasthan,Hanumangarh,19,59,0,40,20200626
Rajasthan,Hanumangarh,19,60,0,41,20200627
Rajasthan,Hanumangarh,22,63,0,41,20200628
Rajasthan,Hanumangarh,21,63,0,42,20200629
Rajasthan,Hanumangarh,18,63,0,45,20200630
